probe_id,gene_symbol,entrez_gene_id,sepsis_mean,healthy_mean,mean_difference,p_value,fdr
ILMN_3291741,LOC255480,255480.0,4.499695947869565,4.248858241833333,0.2508377060362319,0.0021635876466972446,0.0031704216962489843
ILMN_3276209,LOC727865,727865.0,8.61264862726087,6.867542000416666,1.7451066268442048,0.0021636661085295264,0.003170433483184432
ILMN_1678961,FRMD4A,55691.0,4.462172913391305,4.219896530166666,0.24227638322463818,0.002164124290469399,0.0031710016574935315
ILMN_1656051,KRTAP19-4,337971.0,4.4910065742173915,4.251932584666666,0.23907398955072523,0.002164164866855369,0.0031709579146195414
ILMN_2290522,TSPAN4,7106.0,4.468804111043479,4.226618732916666,0.24218537812681262,0.0021644570536983,0.003171282824975058
ILMN_1760227,CASP4,837.0,4.407961327260869,4.1684894565,0.23947187076086962,0.002164572679421212,0.003171349031746867
ILMN_3228788,LOC728843,728843.0,4.431730048304348,4.198333059,0.2333969893043477,0.0021650477759374135,0.0031719418833109944
ILMN_3273154,C20orf56,140828.0,4.488950396999999,4.263576955,0.22537344199999954,0.0021650858117442037,0.003171894393536356
ILMN_1660075,LOC653244,653244.0,4.518319857869566,4.2637418865,0.2545779713695655,0.0021652113947722334,0.0031719751611242073
ILMN_1740258,KRTAP20-2,337976.0,4.445243221478261,4.199600268083333,0.24564295339492848,0.0021660598609569565,0.0031731148929480396
ILMN_1801104,LOC642316,642316.0,4.500707181173913,4.245392577583334,0.25531460359057956,0.002166125401373914,0.0031731076605192037
ILMN_1691757,C2CD3,26005.0,4.457299493347827,4.22311979425,0.23417969909782776,0.0021663518973249873,0.0031733362009781006
ILMN_3309344,MIR640,693225.0,4.490995583347827,4.224938529916666,0.2660570534311608,0.0021667841325196386,0.0031738660896779673
ILMN_1738101,TTLL13,440307.0,4.522308369869564,4.269771583083333,0.2525367867862309,0.0021669876473522664,0.003174060929362388
ILMN_1873492,,,4.802880551304348,4.399793859750001,0.4030866915543472,0.002167455666118832,0.003174643171725436
ILMN_2228732,CCNG2,901.0,5.6705603179130435,4.852875481,0.8176848369130436,0.0021674702302583748,0.003174561228917463
ILMN_2124523,METTL14,57721.0,5.308103124086957,4.820526825083333,0.4875762990036234,0.0021674762404259693,0.0031744667633680887
ILMN_1700229,LOC730360,730360.0,4.678308536434783,4.348947999666667,0.3293605367681165,0.0021677631318482164,0.0031747836668142037
ILMN_2251784,NSF,4905.0,4.462117747260869,4.217252997666667,0.24486474959420246,0.002168209721731877,0.0031753344273992225
ILMN_3237358,LOC100133592,100133592.0,4.461087827130434,4.220835662,0.24025216513043457,0.0021683532466026632,0.0031754413290980906
ILMN_3251370,HOXA4,3201.0,4.529608511608695,4.266575043083334,0.2630334685253608,0.002168688544834137,0.0031758290568894895
ILMN_3304195,LOC728800,728800.0,4.5122657578260865,4.2521969375,0.2600688203260866,0.0021689949039724343,0.0031761743824091234
ILMN_1757053,PAX3,5077.0,4.4989778836521745,4.253179673083333,0.2457982105688412,0.0021690488408506762,0.0031761500621725696
ILMN_3180780,LOC100130673,100130673.0,4.453437628826086,4.20737160875,0.24606602007608647,0.0021690974707605825,0.0031761179727479417
ILMN_1719792,PHLDB2,90102.0,4.52573978526087,4.285422207416667,0.2403175778442037,0.0021693055434757248,0.0031763193431951463
ILMN_1690320,TTC23,64927.0,4.540415699304347,4.263045742,0.2773699573043471,0.0021693107698540037,0.003176223700524774
ILMN_2136010,ADH4,127.0,4.535697604913044,4.255680780416667,0.28001682449637677,0.0021697505838115133,0.0031767643502632684
ILMN_1783837,SYN1,6853.0,4.511255659695652,4.269804293666668,0.24145136602898454,0.002169813571579206,0.0031767532659082525
ILMN_2177575,ZFATAS,594840.0,4.479313051956521,4.23759589875,0.24171715320652076,0.0021700951370577258,0.003177062184364127
ILMN_1664351,FLJ44790,400850.0,4.804135786434783,4.442463807666667,0.36167197876811574,0.0021704293770465144,0.0031774481967472594
ILMN_2223034,MYT1L,23040.0,4.456745140304347,4.211272618083333,0.24547252222101434,0.0021704389762507727,0.0031773589344086662
ILMN_1714384,PCCA,5095.0,5.297551381086956,4.924151098166667,0.37340028292028915,0.002170733163185618,0.003177686279298546
ILMN_1677466,DUSP6,1848.0,5.333990197086956,5.917619570583333,-0.5836293734963771,0.002171159360497761,0.003178206843570267
ILMN_1798063,NLRP7,199713.0,4.523025422391305,4.243057791166667,0.27996763122463797,0.0021711843121392533,0.0031781400378908123
ILMN_2342282,ARHGEF4,50649.0,4.432504237478261,4.191277496416666,0.24122674106159447,0.0021714743054551686,0.0031784611871162284
ILMN_1681623,LOC651390,651390.0,4.497824926652173,4.25240608325,0.2454188434021729,0.0021715082458039128,0.0031784075341622095
ILMN_1691171,SP3,6670.0,4.558251472782608,4.263147183,0.29510428978260794,0.002172660111391201,0.0031799901237009862
ILMN_1663298,LOC339047,339047.0,4.496672362173913,4.248476483083333,0.24819587909058072,0.002173259734436256,0.003180764352887444
ILMN_1677590,RAP2B,5912.0,4.900322259782609,4.4360244710000005,0.4642977887826083,0.0021732736336941964,0.0031806812992820534
ILMN_2322356,STATH,6779.0,4.524567066130434,4.291203694083333,0.23336337204710045,0.002173340824165114,0.003180676242568779
ILMN_3301155,LOC731656,731656.0,4.493364102,4.242474942249999,0.2508891597500007,0.002174006296461314,0.003181546740958158
ILMN_3230572,NCRNA00152,112597.0,4.546319949521738,4.2684841677500005,0.2778357817717376,0.002174680519658863,0.00318242998883836
ILMN_1750215,LOC729355,729355.0,4.578011780521739,4.2833243219999995,0.2946874585217394,0.0021754521576535526,0.0031834557315967072
ILMN_3243953,LOC731602,731602.0,4.493229927913044,4.247678178250001,0.2455517496630426,0.002175774192628463,0.0031838235008681518
ILMN_1753502,IGSF11,152404.0,4.910440078478261,4.301541673666667,0.608898404811594,0.0021762643463231297,0.003184437247375809
ILMN_3252349,LOC100130814,100130814.0,4.538257906304348,4.29086079825,0.247397108054348,0.0021762748490233986,0.0031843491234182803
ILMN_2112915,DRD4,1815.0,4.6391382969565225,4.354046256166666,0.2850920407898565,0.002176432317470398,0.0031844760400854613
ILMN_3310533,MIR759,100313778.0,4.604755732608695,4.26420620325,0.34054952935869576,0.0021766084616070378,0.0031846302732007558
ILMN_3166551,ERCC-00147,,4.417760390956522,4.180957714583333,0.23680267637318853,0.0021781859480874597,0.003186834755816518
ILMN_2276598,AP1G2,8906.0,4.4192363367391305,4.182088001583334,0.2371483351557968,0.0021782928634966467,0.0031868876191983335
ILMN_1683405,LHX1,3975.0,4.537283196782608,4.284433775,0.2528494217826083,0.002178471616513065,0.0031870455756382687
ILMN_1762622,FAM111B,374393.0,4.4836642261739135,4.240439242583332,0.2432249835905811,0.002178506535916213,0.0031869931039301943
ILMN_3308871,MIR513A2,574510.0,4.461095925913043,4.231933980250001,0.2291619456630425,0.002179469103906646,0.003188297672456345
ILMN_2379393,ASL,435.0,5.665580072478261,5.01765268675,0.647927385728261,0.0021800902077339407,0.003189102651985354
ILMN_3294066,LOC727878,727878.0,4.4932174443043476,4.236717950416666,0.2564994938876817,0.002180277355876442,0.003189272796180027
ILMN_1762046,ZNF551,90233.0,4.596314712391305,4.335614846666667,0.26069986572463755,0.0021806697837962533,0.0031897431993456373
ILMN_1767973,MADCAM1,8174.0,4.477581127173913,4.235848609083333,0.24173251809058005,0.0021812157890237797,0.0031904382076351524
ILMN_1683036,C21orf87,257357.0,4.4787960021739135,4.2229317640833335,0.25586423809058,0.0021813825238493137,0.003190578434515874
ILMN_1733598,AKT3,10000.0,4.537118860739131,4.27843774775,0.2586811129891311,0.0021829689438271687,0.0031927950738372033
ILMN_2192469,UNK,85451.0,4.612003399,4.319720954416667,0.29228244458333297,0.0021829783664592205,0.0031927051388089102
ILMN_1766867,LOC554175,554175.0,4.498446896913043,4.253037123583333,0.24540977332971003,0.0021835182956788358,0.0031933910744306715
ILMN_2322100,GRIA4,2893.0,4.450845570173913,4.2015192030833335,0.2493263670905792,0.0021837598733309214,0.0031936406411023867
ILMN_1671566,LOC389036,389036.0,4.710861976043478,4.289792066166667,0.4210699098768105,0.002184287345771175,0.003194308284946751
ILMN_1722447,LOC642167,642167.0,4.54575222821739,4.304615819833333,0.24113640838405725,0.0021843563326685066,0.0031943054165822454
ILMN_1677061,TPTE,7179.0,4.44231620052174,4.200106464499999,0.24220973602174034,0.002184586465263332,0.003194538193041378
ILMN_3185223,LOC100129773,100129773.0,4.502349023608696,4.246168626416667,0.2561803971920291,0.0021856030998886355,0.003195921025212278
ILMN_3165378,ERCC-00054,,4.440888240652174,4.207261052000001,0.23362718865217325,0.0021859267230245065,0.003196290437164508
ILMN_1673690,LOC653920,653920.0,4.4999299032608695,4.257447387916667,0.24248251534420273,0.0021862361828135094,0.003196639115965596
ILMN_1714128,GSTTP2,653399.0,4.605947812347826,4.28713663,0.3188111823478259,0.0021867024608139213,0.0031972170588518553
ILMN_1778316,NOM1,64434.0,4.526226974521739,4.280926275416666,0.2453006991050728,0.002186852346881098,0.0031973323768795113
ILMN_1856010,,,4.7006450405652185,4.375315815833333,0.3253292247318855,0.0021874751977165588,0.003198139172813529
ILMN_1740383,NRL,4901.0,4.497739898869566,4.2376865363333325,0.2600533625362331,0.0021874819741988668,0.0031980452306908554
ILMN_3211047,LOC646201,646201.0,4.708267798608696,4.3451862315000005,0.3630815671086953,0.002187709789043574,0.003198274436864267
ILMN_3244456,LOC100134122,100134122.0,4.678185290434783,4.3991368875833325,0.2790484028514504,0.0021879840354560504,0.0031985715055632756
ILMN_2344007,SIP1,8487.0,4.756671695173913,4.381558597083334,0.375113098090579,0.002188184861098825,0.0031987612260544955
ILMN_2295387,FAM153A,285596.0,4.4451715724347824,4.205065496083333,0.24010607635144954,0.0021882702375774893,0.0031987821722873795
ILMN_2217928,MBD5,55777.0,4.446139261956522,4.205154261166666,0.24098500078985552,0.002188768989083942,0.003199407363252048
ILMN_1703072,CREB3,10488.0,4.84978507926087,4.467340076666667,0.3824450025942028,0.002190440181616334,0.0032017462598828714
ILMN_3308627,MIR1471,100302126.0,4.543979598652174,4.289748156416667,0.25423144223550764,0.00219045787903879,0.003201668184526294
ILMN_1801090,KRT222,125113.0,4.460661644043478,4.221371719583334,0.2392899244601443,0.002191077665061948,0.003202470124467085
ILMN_2100936,C10orf129,142827.0,4.55432513126087,4.285173541333333,0.26915158992753696,0.0021912834626081424,0.003202666948125512
ILMN_1705301,TEAD4,7004.0,4.426830581347826,4.195439931583333,0.23139064976449308,0.002191418300292434,0.0032027600510960933
ILMN_1718152,DEPDC7,91614.0,4.4242896031739125,4.180096635666667,0.24419296750724584,0.0021916609898860588,0.003203010768579869
ILMN_3165229,ERCC-00043,,4.414575367260869,4.17476056325,0.2398148040108694,0.0021916883243294993,0.0032029467484512805
ILMN_1680179,SNORD18B,595099.0,4.498223768869566,4.2457716479166665,0.25245212095289915,0.002191823622428563,0.0032030405061053975
ILMN_2137312,KCNJ5,3762.0,4.507881371608696,4.262919591,0.2449617806086959,0.0021929408419399583,0.003204569150492137
ILMN_3195903,LOC100129936,100129936.0,4.519532372,4.252799091833333,0.2667332801666662,0.0021933298302726245,0.003205033557767173
ILMN_1711787,KEAP1,9817.0,4.463576961913043,4.2084350026666675,0.2551419592463757,0.0021935120568035756,0.0032051958111601773
ILMN_1901304,,,4.510328144217392,4.235901726083333,0.274426418134059,0.002193822562389174,0.003205545491398039
ILMN_3238694,LOC100132107,100132107.0,4.704340019434784,4.343401309083333,0.36093871035145053,0.00219415543785363,0.003205927834052183
ILMN_1693109,LOC648794,648794.0,4.588167866999999,4.283378449083334,0.30478941791666525,0.002194467707834358,0.003206280045751299
ILMN_1814583,CRISP3,10321.0,4.451049642130434,4.211790970333334,0.23925867179710014,0.0021948084964371365,0.003206673901060787
ILMN_1676026,MRPS26,64949.0,6.477497860956523,5.885008583916666,0.5924892770398564,0.002195257962988165,0.003207226507045337
ILMN_1870717,,,4.5284330467826095,4.270699408333333,0.25773363844927655,0.0021954743344874904,0.003207438541165237
ILMN_3275595,LOC100131009,100131009.0,4.533930568565218,4.290694793666667,0.24323577489855097,0.0021956336004823386,0.003207567136977719
ILMN_1652693,SHH,6469.0,4.4368848300434784,4.204652174583334,0.2322326554601446,0.0021961937637644167,0.003208281370083236
ILMN_1731832,FLJ39739,388685.0,4.600275366347826,4.347116567749999,0.253158798597827,0.002196534319867335,0.003208674756931541
ILMN_1753973,LOC619207,619207.0,4.463677869,4.224709597333333,0.2389682716666668,0.0021965384176285186,0.003208576639312465
ILMN_2202239,ZNF474,133923.0,4.513965285695652,4.232661996583333,0.2813032891123184,0.0021970159933380373,0.00320917013490116
ILMN_1777513,KCTD11,147040.0,4.766046821391304,4.456062440416667,0.30998438097463676,0.0021972514437451976,0.003209409932252142
ILMN_2200836,HSPB7,27129.0,4.468060907043478,4.209295941333333,0.25876496571014496,0.002197737215190969,0.003210015332994096
ILMN_1685929,VANGL1,81839.0,4.462125633869565,4.2240285865,0.23809704736956494,0.002198042981730248,0.003210357787790857
ILMN_3241254,HAS2AS,594842.0,4.520560458043478,4.277030169833332,0.24353028821014622,0.002198279789907827,0.003210599506310056
ILMN_3241026,DEFB109P1,245912.0,4.471403744304347,4.232085326166666,0.23931841813768084,0.002198636466357818,0.003211016271727911
ILMN_1651745,TMEM25,84866.0,4.636094152608695,4.408453563666667,0.22764058894202854,0.0021986670994351763,0.0032109568528940267
ILMN_1745737,DIS3L2,129563.0,5.194019316521739,4.72245588075,0.4715634357717393,0.002198972364469469,0.0032112985003408664
ILMN_1690314,PRKACB,5567.0,4.625815430956522,4.267986343166667,0.3578290877898551,0.0021995443531709455,0.003212029626441422
ILMN_1670708,F10,2159.0,4.429243657043478,4.190576687833333,0.2386669692101453,0.002199732529009295,0.0032122002352615946
ILMN_1659524,C6orf66,29078.0,5.253226353652175,4.7298073944166665,0.5234189592355083,0.0021997562457000907,0.0032121306862827226
ILMN_1677834,LOC158257,158257.0,4.563740264913044,4.300951202499999,0.2627890624130442,0.00219992784647055,0.003212277078278639
ILMN_3218138,LOC283523,283523.0,4.521201731739131,4.26966129725,0.2515404344891312,0.0022000264760944147,0.0032123169136759797
ILMN_2213693,OR1S2,219958.0,4.5171717200869566,4.2641949815833335,0.252976738503623,0.0022000930048058855,0.00321230987661744
ILMN_1692390,CCNT1,904.0,5.1755055656956515,4.655935241999999,0.5195703236956524,0.0022008827967575214,0.0032133588273312546
ILMN_2374352,DBNDD1,79007.0,5.6926709563913045,5.130612015583334,0.5620589408079706,0.002201410531098973,0.0032140251099834313
ILMN_1753569,LOC654159,654159.0,4.483232222521739,4.2247319050000005,0.2585003175217384,0.002201456584125597,0.0032139881250068665
ILMN_1812452,S1PR2,9294.0,4.528367958652174,4.257027567,0.27134039165217416,0.0022016367019147133,0.003214146862201885
ILMN_2228162,KRT16,3868.0,4.45836516973913,4.224005009,0.23436016073913013,0.0022020372365143936,0.0032146273629126013
ILMN_3309164,MIR1185-1,100302157.0,5.717369903695653,5.195033952583334,0.5223359511123196,0.0022023769812796546,0.0032150190917629817
ILMN_1741059,SCN1A,6323.0,4.519546634565217,4.27057480075,0.24897183381521693,0.002202386323326714,0.0032149284905858264
ILMN_2195462,C1QTNF4,114900.0,4.469691588217391,4.22697809675,0.2427134914673914,0.002202519026297364,0.0032150179652764305
ILMN_2251375,ZFP64,55734.0,4.492438715217392,4.259691155916666,0.23274755930072555,0.002202889135492519,0.0032154539648980283
ILMN_1781481,LOC653325,653325.0,4.641286765,4.330026367583333,0.31126039741666744,0.0022031751800130317,0.0032157672349648813
ILMN_1754234,ZMYND11,10771.0,7.998128475130434,7.084111258333334,0.9140172167970997,0.002203725828684367,0.003216466689948982
ILMN_1800414,NBPF20,400818.0,4.694216846260869,4.398478612916667,0.2957382333442027,0.0022037839419161757,0.003216447238618127
ILMN_1661536,LOC651589,651589.0,4.516548906608696,4.239709729916667,0.27683917669202884,0.0022040702481898535,0.003216760828041485
ILMN_3243436,LOC100134174,100134174.0,4.553421548826087,4.269520630583333,0.2839009182427539,0.0022042458570531547,0.0032169128435041877
ILMN_2372922,PPP2R4,5524.0,4.743646407826087,4.40160557925,0.34204082857608675,0.0022043463507387634,0.003216955228333323
ILMN_2220772,C6orf195,154386.0,4.4579586272173914,4.218292808,0.23966581921739127,0.0022051082145869956,0.003217962762393048
ILMN_1670606,GABRG1,2565.0,4.437078970913044,4.210099513833335,0.22697945707970923,0.002205371224700335,0.0032182422665440373
ILMN_2210386,TMEM17,200728.0,11.822291379565216,11.250385483333334,0.5719058962318826,0.0022057943662918116,0.003218755420806257
ILMN_1765607,SLC6A2,6530.0,4.511695993260871,4.248945032166667,0.2627509610942047,0.0022064832291968824,0.0032196562770420104
ILMN_2054053,TMEM67,91147.0,4.508629683826086,4.276286392166666,0.23234329165942036,0.0022067641101871905,0.0032199617751153056
ILMN_2381769,ATE1,11101.0,4.440722290043477,4.212862603416667,0.2278596866268101,0.0022069426696878945,0.0032201179575901116
ILMN_1661040,LOC643102,643102.0,4.472445060913044,4.249291761666667,0.22315329924637695,0.002207210367550112,0.0032204041862145534
ILMN_1688757,LOC391025,391025.0,5.132614318,4.395512707083333,0.7371016109166666,0.002207432634150316,0.003220624112490673
ILMN_2216008,PFTK2,65061.0,4.4233173906086956,4.192646668916667,0.23067072169202874,0.002209329918393605,0.0032232877808112534
ILMN_1851356,,,5.506692753826087,4.768293462166667,0.7383992916594204,0.0022093474637834717,0.0032232089323717067
ILMN_1672729,LOC390714,390714.0,4.679773871652173,4.26926321075,0.4105106609021725,0.0022093613660064066,0.003223124774211213
ILMN_1664379,LOC642505,642505.0,4.569031618173913,4.294766036166667,0.2742655820072457,0.0022094616197802547,0.003223166591302414
ILMN_1871756,,,4.786650576652176,4.323077364166667,0.46357321248550853,0.002210019232487965,0.003223875580103216
ILMN_1685682,PCNA,5111.0,4.455833697608695,4.2110951965,0.24473850110869577,0.0022100786089889147,0.0032238577421839594
ILMN_1700666,OBP2B,29989.0,4.488727297347827,4.24907665975,0.23965063759782712,0.0022103642373773663,0.0032241699300019815
ILMN_2244257,KDM5A,5927.0,4.503958802478261,4.233980256916667,0.2699785455615933,0.002210373228223651,0.003224078590543734
ILMN_3244309,LOC100134228,100134228.0,4.508285137173913,4.279422275,0.22886286217391305,0.0022106437434507645,0.003224368707444077
ILMN_2215194,GCLC,2729.0,4.426678380652175,4.199038071583334,0.2276403090688408,0.0022112521626332948,0.0032251516446350327
ILMN_1708304,C11orf16,56673.0,4.439140453391304,4.20443413375,0.23470631964130373,0.0022114066074754705,0.0032252724226876613
ILMN_1746502,LOC399978,399978.0,4.532613190347826,4.274831467916667,0.25778172243115893,0.002211540325936669,0.00322536296506905
ILMN_1749636,DNAJC22,79962.0,4.567031714782609,4.229689698833334,0.33734201594927526,0.0022126690078026327,0.0032269045328549473
ILMN_2278512,NFATC2IP,84901.0,4.55689147547826,4.283273804999999,0.27361767047826024,0.0022130711637581646,0.0032273864867646113
ILMN_2403006,TJP1,7082.0,4.567868861652174,4.300924465083335,0.2669443965688396,0.002213148624989496,0.00322739491296567
ILMN_1697620,KCNJ4,3761.0,4.645109448391303,4.3576795475,0.28742990089130327,0.002213337234653931,0.0032275654191359976
ILMN_1724908,LOC652355,652355.0,4.510363493869565,4.266747793583334,0.24361570028623092,0.0022137571220185136,0.003228073160533733
ILMN_1769540,FLJ43276,388165.0,4.4909895019565225,4.235660913333333,0.25532858862318975,0.0022138339739000024,0.0032280806751594977
ILMN_1702202,GLYCAM1,644076.0,4.440304898086957,4.204057964083333,0.23624693400362418,0.002214484482724662,0.003228924634552512
ILMN_1761450,DHRS4L2,317749.0,6.095914588173912,5.548737421083332,0.5471771670905801,0.002214515569205616,0.003228865393061448
ILMN_1687037,IFT140,9742.0,4.573427704434783,4.281770252416667,0.2916574520181161,0.002216600437653229,0.0032318005668543178
ILMN_3204878,LOC100131722,100131722.0,5.10225952926087,4.50383596375,0.5984235655108696,0.002216879316659669,0.0032321025055525496
ILMN_1762260,C3,718.0,4.477122396565218,4.247589262666668,0.22953313389855,0.0022176795919978368,0.0032331645706404574
ILMN_1751062,SCARA5,286133.0,4.4514832851304345,4.2201104865,0.23137279863043414,0.0022182218727393836,0.0032338504477008472
ILMN_1850366,,,4.615589778043478,4.298144244166667,0.3174455338768105,0.0022184118304536204,0.0032340226603585465
ILMN_1712894,FUT1,2523.0,4.416258359739131,4.187290911583333,0.22896744815579773,0.002218841106534382,0.0032345437312448597
ILMN_1729117,COL5A2,1290.0,4.460574958478261,4.218878263666666,0.24169669481159417,0.0022194538354866882,0.003235332190478442
ILMN_2336094,ODZ3,55714.0,4.44334934373913,4.210011903583333,0.23333744015579683,0.0022196948198902264,0.0032355787184225617
ILMN_1808011,FAM46B,115572.0,4.466414234391304,4.229163661583333,0.23725057280797124,0.002220761929108951,0.003237029407351473
ILMN_1714280,FOXL2,668.0,4.5639331825217395,4.310073345166667,0.25385983735507267,0.0022208450251838706,0.003237045730481835
ILMN_1714749,PHF6,84295.0,4.43084139647826,4.195082835583333,0.23575856089492664,0.002220913908599533,0.0032370413372248873
ILMN_3208259,LOC400129,400129.0,4.46943891247826,4.223813212333333,0.24562570014492735,0.0022211551151486483,0.0032372881016910294
ILMN_1914156,FLJ44450,388942.0,4.6494698741304346,4.3744451524166665,0.275024721713768,0.00222138809146909,0.00323752285517975
ILMN_1722834,RGS12,6002.0,5.523719940434782,5.035246730833334,0.48847320960144813,0.0022217825166907894,0.003237992886704736
ILMN_1701562,PKHD1,5314.0,4.435146313913043,4.1949892325,0.24015708141304248,0.002221898695570414,0.0032380573888349438
ILMN_3238967,LOC650686,650686.0,4.523312323565216,4.275532688333333,0.2477796352318835,0.0022223884883540808,0.0032386663509035695
ILMN_1804268,ZNF835,90485.0,4.499699557173913,4.26846617475,0.23123338242391256,0.002222677232611911,0.0032389822968632203
ILMN_1907268,,,4.528427907869565,4.269584255833333,0.25884365203623183,0.0022226848794050474,0.0032388886081319694
ILMN_1689611,OR5J2,282775.0,4.4916452041739126,4.22757063825,0.264074565923913,0.002222731961198926,0.0032388523881500177
ILMN_1773940,GPR161,23432.0,4.51299681747826,4.276861368083334,0.2361354493949266,0.0022228225746193362,0.0032388796005400297
ILMN_3241081,LOC100134361,100134361.0,4.540132457347827,4.299021140583334,0.24111131676449293,0.0022230065792123695,0.003239042887245259
ILMN_1803956,BOC,91653.0,4.44131839321739,4.19409415575,0.24722423746738986,0.0022230574312041367,0.003239012158994979
ILMN_1778487,USP41,373856.0,4.484478823608695,4.216654992916666,0.26782383069202886,0.002223385546915959,0.003239385395081135
ILMN_1708672,ACAT2,39.0,6.681444435347827,5.987127581916667,0.6943168534311601,0.0022235834735402768,0.0032395689327639346
ILMN_1756852,AUP1,550.0,4.5461883419130436,4.294224443166667,0.2519638987463768,0.0022236143435863556,0.0032395090794488895
ILMN_2060145,GRHL2,79977.0,4.508496748173914,4.226976796833332,0.2815199513405817,0.002223657113803637,0.0032394665664061202
ILMN_2064860,LOC653499,653499.0,4.436072545043478,4.205414869666666,0.23065767537681214,0.0022240868339746694,0.0032399877540296882
ILMN_1685645,MYOHD1,80179.0,4.485120383347827,4.250765745083332,0.23435463826449432,0.002224101940776503,0.003239904930261122
ILMN_3217295,LOC100132919,100132919.0,4.460778495260869,4.226701616916667,0.23407687834420177,0.0022245971092936237,0.003240521407134943
ILMN_1667229,HCG22,285834.0,4.692968522913043,4.309382940666667,0.3835855822463765,0.0022252587995985162,0.003241380404876379
ILMN_1808515,SUZ12P,440423.0,4.460205034043478,4.220283814916667,0.23992121912681075,0.0022256308174489594,0.0032418174148820607
ILMN_3234152,LOC100128675,100128675.0,4.454904973695651,4.224482797166666,0.2304221765289851,0.0022257485551861055,0.0032418840283440853
ILMN_3309064,MIR10A,406902.0,4.529040858391304,4.272131662333333,0.256909196057971,0.002226018731314666,0.00324217266239584
ILMN_3303979,LOC729177,729177.0,4.590325274347826,4.305166500666666,0.28515877368116005,0.0022265246201348936,0.0032428045797021745
ILMN_1729509,C1orf43,25912.0,8.861486683217391,8.0517117275,0.8097749557173906,0.0022265400902105564,0.0032427222126399
ILMN_2121774,JCLN,123887.0,4.57054491373913,4.2979395482500005,0.27260536548912917,0.002226739075958715,0.003242907113598228
ILMN_1741014,SLC28A3,64078.0,4.484259046086956,4.227086342166667,0.2571727039202889,0.002226823802121753,0.0032429256062533212
ILMN_1665521,STAMBP,10617.0,4.452137226826087,4.1999014145,0.25223581232608705,0.002227187591746125,0.003243350484949568
ILMN_1903406,LOC645634,645634.0,4.573830002260869,4.291503392666667,0.2823266095942021,0.0022275725514369284,0.0032438061641550174
ILMN_1721765,LOC150763,150763.0,4.567185770739131,4.2948826680000005,0.27230310273913005,0.0022276223801805024,0.0032437738097243363
ILMN_1807538,LOC643350,643350.0,4.487655066652174,4.234635002000001,0.25302006465217275,0.0022278061495788304,0.003243936490054582
ILMN_1838166,,,4.5646966000434785,4.2961647853333345,0.2685318147101441,0.0022278524134007496,0.0032438989427425358
ILMN_1745963,FOLR2,2350.0,4.798989091086957,4.44437726425,0.35461182683695736,0.0022280128164807018,0.003244027586715304
ILMN_3281309,LOC100131850,100131850.0,5.864157570086957,5.165124537333333,0.6990330327536238,0.0022281156894602226,0.0032440724601936295
ILMN_1695036,TPPP3,51673.0,4.559553702695652,4.312518715166667,0.247034987528985,0.002228602291250305,0.003244676010831796
ILMN_3227977,LOC729739,729739.0,4.507335097956522,4.248193960666667,0.25914113728985555,0.0022286708533215006,0.0032446709079739346
ILMN_2208802,NPIP,9284.0,5.908644835695652,6.56566996275,-0.6570251270543483,0.0022287941086320995,0.0032447454295073085
ILMN_1811278,RNF186,54546.0,4.564680095434783,4.3044202049999996,0.26025989043478326,0.002228847948020262,0.0032447188917035684
ILMN_1912354,LOC728709,728709.0,4.697397059304348,4.274513070916666,0.4228839883876816,0.0022288725092469495,0.0032446497343451047
ILMN_1677261,LZTS1,11178.0,4.455776996043478,4.211621750833333,0.24415524521014476,0.0022289573612815396,0.0032446683461146097
ILMN_1804278,LOC388327,388327.0,4.504891954434783,4.265494526666667,0.23939742776811634,0.002229637079347558,0.0032455528685245752
ILMN_2359698,CYP4Z1,199974.0,4.424831704217391,4.194384594333333,0.23044710988405814,0.002229704204372064,0.003245545646550174
ILMN_1811599,OR52B6,340980.0,5.348389520347826,4.363845976833333,0.9845435435144934,0.002229775179302327,0.00324554402876402
ILMN_2127007,TRPC2,7221.0,4.4500206406956515,4.2079539985,0.24206664219565166,0.00222985921537769,0.0032455614215869694
ILMN_3206679,LOC100131768,100131768.0,4.790926032478261,4.412922017416666,0.3780040150615944,0.0022311239558145094,0.0032472972736353736
ILMN_1781754,LOC651695,651695.0,4.489898975826088,4.2630309045,0.22686807132608777,0.002231464561507652,0.0032476880217475034
ILMN_1791534,LOC731682,731682.0,5.035058473,4.381542416916667,0.6535160560833333,0.0022318000232172687,0.0032480712582528795
ILMN_1798249,AK3L1,205.0,4.563189871260869,4.2823951025,0.2807947687608694,0.0022319034856001733,0.003248116838483906
ILMN_3207605,LOC399804,399804.0,4.653647131434782,4.374217595999999,0.2794295354347822,0.002231961314085731,0.0032480960063378975
ILMN_3249179,SIAH3,283514.0,4.520498622434783,4.2508967625,0.2696018599347827,0.0022321636860045627,0.003248285517792541
ILMN_3275224,LOC442162,442162.0,4.754666079130435,4.3998340025,0.35483207663043537,0.0022325292840756996,0.003248712539009057
ILMN_1793317,ZNF208,7757.0,4.492305736739131,4.257457600833333,0.23484813590579812,0.002232897501416082,0.003249143343985529
ILMN_1661862,OTOA,146183.0,4.46073948573913,4.215404784833334,0.24533470090579623,0.0022330102710984216,0.0032492024250424744
ILMN_1692041,POT1,25913.0,4.436103399304348,4.197441535666667,0.23866186363768094,0.0022334816038568385,0.0032497832223910557
