ID_REF,GSM4075768,GSM4075770,GSM4075772,GSM4075774,GSM4075776,GSM4075777,GSM4075780,GSM4075782,GSM4075784,GSM4075786,GSM4075788,GSM4075790,GSM4075792,GSM4075794,GSM4075796,GSM4075798,GSM4075801,GSM4075803,GSM4075804,GSM4075805,GSM4075807,GSM4075809,GSM4075811,GSM4075813,GSM4075814,GSM4075815,GSM4075816,GSM4075817,GSM4075818,GSM4075819,GSM4075820,GSM4075821,GSM4075822,GSM4075823,GSM4075824
ILMN_1651429,4.659062103,5.276011344,6.230827618,6.23888211,6.506641677,5.519606967,4.376843127,5.414201036,5.184672452,5.138196834,4.815488067,4.482298654,4.652021586,5.604331522,5.474532286,4.969374233,5.170537414,5.666863396,4.967320191,6.207761474,4.952289425,5.820314655,5.129471939,4.612505236,4.574418298,5.579750713,4.879385816,4.864324543,5.117310482,4.343542181,4.680624549,4.656058811,4.745474226,4.536561339,4.993257737
ILMN_1651430,4.237385393,4.988988918,5.147148324,4.9847327,5.070446015,5.106036671,4.278879681,4.218587359,4.245108903,4.272685974,4.282796108,4.265067136,4.243370199,4.334330651,4.23191152,4.210516136,4.27594995,4.223453135,4.384726676,4.313202299,4.261704541,4.283651233,4.170367205,4.15298969,4.173069539,4.124689733,4.224176801,4.173872312,4.198090692,4.206746398,4.145656913,4.15225128,4.141117396,4.152211904,4.241180669
ILMN_1651433,6.216704166,5.189931082,5.642437402,5.481004921,5.386573536,5.701535316,8.119126586,6.998474371,6.013427202,7.399548849,7.345710365,5.689895037,4.427164593,4.297538386,7.237219586,7.435144752,7.078132226,7.158006607,8.064348861,7.064983719,6.315653933,4.65791523,5.015419779,6.3462126,6.430858314,5.913925696,6.116008047,6.415791197,5.403668327,5.768652269,5.164165195,5.477135634,5.631535535,5.705564639,5.672143976
ILMN_1651435,4.358495028,5.163301608,4.99919321,5.089759822,5.051186585,5.086005594,4.457861349,4.274372365,4.594057371,4.256044118,4.299523209,4.418718011,4.229825698,4.288096201,4.235887506,4.325499261,4.278792555,4.346282737,4.231549964,4.344787345,4.345805505,4.237839596,4.389947409,4.245726562,4.17108788,4.274300645,4.42797563,4.175949627,4.172151808,4.235374328,4.17235396,4.157590227,4.216901691,4.181878694,4.23615455
ILMN_1651437,4.367444497,5.043139719,5.089279964,5.097811169,5.08528757,5.146775172,4.514290758,4.444341854,4.66338286,4.4129255,4.321996456,4.434645194,4.333285133,4.23000042,4.227618374,4.277601466,4.343475073,4.459465007,4.339936984,4.416560448,4.535305302,4.274155771,4.278079896,4.228509896,4.220509656,4.24475413,4.208705906,4.155366089,4.298531256,4.162879184,4.235343688,4.241339458,4.231911053,4.314317588,4.3071419
ILMN_1651438,6.300364275,7.80247179,7.725515794,7.836889512,7.695636868,7.122012595,5.720520294,6.296627836,6.152280142,5.589264471,6.322087875,6.442213113,6.393017268,4.552531171,6.35882265,6.458856224,6.995638603,7.474376834,6.37369785,7.857263526,7.742447507,6.401642878,6.388472682,6.585876936,5.756084992,6.784947887,6.297433985,6.277569822,6.55010042,6.545479092,6.841084166,6.312245663,6.325930257,6.423034546,6.507577969
ILMN_1651447,4.497666654,5.213201999,5.009339101,4.950376125,4.995092175,5.056316206,4.346034938,4.389011618,4.246908988,4.301395127,4.271349327,4.361085514,4.289868603,4.378718437,4.289269112,4.277315037,4.391659692,4.604453217,4.297885684,4.472544917,4.315529227,4.442664987,4.303566103,4.726742643,4.152598482,4.344724556,4.270257959,4.113061676,4.193250164,4.223225885,4.279044634,4.301301344,4.312468712,4.169569369,4.311775195
ILMN_1651453,4.276529328,5.03921261,5.054396787,5.071427134,5.185552022,5.001077052,4.603528781,4.875990633,4.334252609,4.429569488,4.430366168,4.712720433,4.912258176,4.241100727,4.350698586,4.32933203,4.463152349,5.134359864,4.399752023,4.401226995,4.3866022,4.292049719,4.368042837,4.760532822,4.251013694,4.229096471,4.324354982,4.306642824,4.278704764,4.175620798,4.186520257,4.225067861,4.305878468,4.318414918,4.159326046
ILMN_1651457,4.361851286,5.135864367,5.158808508,5.009289929,5.091562586,4.969629561,4.273220969,4.374820095,4.438707547,4.547445007,4.331854165,4.549273412,4.267072155,5.334630267,4.305307204,4.280753388,4.543594277,4.320820202,4.540370716,4.607448723,4.520564078,4.304885136,4.226619765,4.414063017,4.249356038,4.188550904,4.174041986,4.208555401,4.244279825,4.312392814,4.259444387,4.26437049,4.096283274,4.163087745,4.194572964
ILMN_1651464,5.050151638,6.211779372,6.177858467,6.226678889,8.915021556,5.496904606,4.382329729,5.682701334,4.733267984,4.474727146,4.673967826,4.98799946,5.277317384,4.374113623,4.308608485,4.27176392,4.881143533,4.910376434,4.498934267,5.137774877,4.690419087,4.533247762,4.590589466,4.164398363,4.26202558,5.272226873,4.260209372,4.460275724,4.841751218,4.57124207,5.121126231,4.431021208,4.34676761,4.648162797,4.381843086
ILMN_1651466,4.259911303,5.14426616,5.031429471,5.08755875,5.085870714,4.982970478,4.413564923,4.369846014,4.303134439,4.39927622,4.334373425,4.265528359,4.273658962,6.851492109,4.26624657,4.305226776,4.37855291,4.385473317,4.395695878,4.362281765,4.357247181,4.489732477,4.301845857,4.254689655,4.202314715,4.264764371,4.168605933,4.204057316,4.18160948,4.20492203,4.192498068,4.26420192,4.25497274,4.146636908,4.263499671
ILMN_1651470,4.509895372,5.057259672,4.985604358,5.026634894,4.99266441,5.023301969,4.341675644,4.272422501,4.307350593,4.420210528,4.214475061,4.817847609,4.27162459,4.273118453,4.303733782,4.218317331,4.444109905,4.268486881,4.218498041,4.224665002,4.249685212,4.727275843,4.234825498,4.216227828,4.278426935,4.22185401,4.138759892,4.247937901,4.19411974,4.323697345,4.321683,4.382549943,4.138927507,4.255350965,4.260553647
ILMN_1651477,4.360219034,5.046304193,5.078499433,5.028601417,5.024966072,5.051959061,4.279227382,4.296357652,4.318968832,4.335022067,4.426777898,4.20313441,4.312063739,4.2938517,4.332078825,4.195625498,4.333297006,4.607225019,4.278086314,4.405288133,4.428456395,4.254307555,4.214112542,4.261143653,4.59044663,4.205170746,4.188541237,4.314990082,4.184376856,4.376544266,4.175163686,4.171285927,4.272215492,4.223293903,4.193298419
ILMN_1651486,4.39197395,5.062802632,5.244616967,5.130157058,5.121124952,5.090934722,4.27787923,4.334758441,4.446951553,4.31015342,4.374435131,4.633549781,4.254364294,4.408770195,4.336959275,4.494778629,4.39374136,4.72446672,4.463610014,4.381722576,4.380494514,4.30580867,4.243633791,4.250631382,4.341943868,4.28729653,4.311231779,4.241763169,4.142049944,4.284523861,5.002508493,4.257354693,4.251107181,4.235296866,4.489609422
ILMN_1651488,4.396789553,5.063776382,5.233796845,5.033623509,5.014579967,5.080612425,4.605263703,5.300746965,4.614459776,4.639381086,4.783525957,4.364345448,4.359635609,5.559327913,4.285531831,4.506035867,4.4326891,4.9687922,4.772722581,4.427204514,4.807611254,4.271332576,4.210256351,4.19005876,4.295937922,4.26110261,4.485381888,4.43941404,4.163761207,4.161856755,4.207147772,4.387008272,4.269684177,4.244861218,4.194308869
ILMN_1651490,4.225510378,5.316579873,5.088870364,5.14026402,5.082344096,5.044943879,4.519558979,4.370603102,4.435499746,4.294018928,4.423869164,4.506651006,4.248196249,4.286718906,4.386693971,4.343602889,4.312117031,4.483073907,4.430954864,4.40040004,4.417046581,4.354632147,4.235924994,4.353811063,4.203600024,4.419902938,4.34852478,4.30300362,4.196502313,4.288564409,4.216985224,4.237458603,4.534049605,4.200751579,4.227156622
ILMN_1651492,4.586932174,5.206523273,5.089773289,5.057798397,5.059292695,4.995526115,4.79406009,4.265629691,4.424554089,4.414822829,4.294520693,4.356445469,4.333011429,4.462640527,4.402551907,4.400521516,4.512305007,4.613274158,4.489260133,4.532948758,4.332543235,4.521619093,4.264628009,4.434332277,4.16062311,4.224272251,4.238869023,4.605103686,4.260312976,4.159670912,4.146458569,4.158005427,4.347839225,4.284960971,4.502368677
ILMN_1651495,4.470942755,5.021138897,4.920321754,5.048331693,5.051849682,5.004687839,4.221390024,4.323620695,4.262831439,4.252822388,4.264478882,4.377440167,4.190604777,4.29896904,4.325623146,4.303133974,4.235635986,4.251987632,4.278918588,4.437457566,4.279704876,4.23727588,4.19119726,4.341387368,4.130962012,4.208912806,4.197561414,4.2336813,4.214122366,4.18310075,4.18641178,4.143464557,4.373234871,4.19842876,4.127829212
ILMN_1651496,9.182443755,9.464265431,8.878339409,10.49004212,8.886087968,10.39110811,7.957539058,9.064879018,10.26340452,8.98244139,8.120810578,8.63638252,9.772614301,4.302185553,9.564013616,7.369173969,9.894418307,8.492423711,10.18657062,9.08059481,9.903088071,7.47488548,7.680160132,5.807097217,5.658039835,5.027353956,5.878632075,6.435696118,5.941688225,5.952124464,6.434470919,6.498315828,5.628046349,6.662824588,7.341775691
ILMN_1651498,5.345517357,5.394638174,5.383794895,5.512315803,5.207137527,5.173812741,4.372907329,5.732366543,5.383400645,4.771643659,5.389723438,5.451354334,5.399595857,4.755504037,4.643627959,4.813032255,6.493799969,4.605307795,5.938376705,4.896714076,5.953827775,4.21562611,4.412612961,4.25934968,4.194850847,4.227928563,4.328680182,4.207416282,4.24174738,4.204286922,4.268672753,4.150355079,4.356662861,4.230954059,4.163717991
ILMN_1651499,6.573194305,8.397572742,8.145162826,7.364553124,8.693425609,7.4447352,4.939259635,5.451953777,6.865106347,5.469814836,6.191903234,7.512116086,7.031960561,4.335595076,6.237520388,5.873399401,7.371299261,5.987220512,6.20870172,7.097638168,7.294420456,4.347622704,5.421298897,4.342016198,5.579119599,5.765847516,5.517494903,5.553304447,5.645475299,5.995656933,5.416055099,5.436290318,5.45914486,5.354134206,5.263741646
ILMN_1651501,4.305005026,6.102546024,5.368198899,5.280074938,6.177270596,5.40502492,4.333103039,4.263881228,4.516896304,4.298671875,4.425078934,4.325118184,4.728755227,5.480099226,4.835076897,4.899542229,4.383043917,4.462282665,4.481214971,4.560820349,4.676102057,4.255915707,4.301360141,4.300051931,4.188918529,4.177840045,4.199796285,4.362975191,4.226613698,4.216922419,4.226355416,4.165537638,4.11777807,4.192367092,4.247818726
ILMN_1651504,5.322608794,6.82902309,6.782776733,7.063715477,6.450162765,6.599656982,4.711818416,5.942776919,5.623131989,5.569119249,5.578397303,6.27625899,6.933012318,4.260829245,6.040017546,5.858346215,6.823696654,6.966104211,6.905151804,7.046050492,7.230064682,5.824109421,5.465433647,5.818041703,5.463631738,5.427267211,5.496961998,5.803515185,5.655971351,5.636147354,5.547415557,5.879609088,5.754025458,5.912073289,6.059494445
ILMN_1651506,4.926435171,5.169599902,5.131779137,5.285169681,5.026602795,5.125620619,4.431869301,4.307457813,4.528824613,4.705522838,4.457948116,4.815840144,4.476981453,4.684131254,4.685221516,5.163692877,4.957257364,4.679133753,4.92957174,4.829468006,4.585435146,4.241188431,4.466539604,4.299069611,4.341089294,4.398090504,4.531193126,4.3728656,4.536758897,4.353899847,4.264062737,4.302991596,4.239856428,4.402069941,4.351042003
ILMN_1651507,4.519693497,5.087755275,5.307247725,5.124446408,5.0366549,5.125939193,4.290466473,4.35712023,4.513279215,4.744396135,4.557439264,4.587784613,4.257720321,4.812411253,4.467840411,4.482298654,4.964608136,4.317864652,5.182538126,4.797899122,4.345797257,4.276129744,4.474227693,4.348359043,4.485712843,4.531799796,4.485924162,4.282233158,4.216737965,4.181202131,4.331427927,4.385873397,4.29571209,4.161164422,4.261598467
ILMN_1651508,4.572901752,5.108982872,5.131875471,5.152755955,5.094028649,5.230954369,4.670446816,4.473900961,4.439702788,4.447905037,4.500825267,4.400853707,4.643324236,6.14749543,4.423201152,4.393063216,4.385936493,4.458017937,4.792701672,4.540180172,4.542407008,4.349126569,4.653392492,4.319045857,4.308309934,4.186588589,4.218173364,4.345255911,4.216170691,4.233749991,4.175220027,4.199364739,4.315951636,4.263079504,4.237655959
ILMN_1651513,5.917631845,5.962282336,5.862480046,5.808489355,5.486049136,5.929124054,5.659131127,5.7998437,5.878195548,6.594311774,5.942139547,5.534464438,5.601931952,5.431868365,6.216639339,6.782899677,6.362902395,6.269099661,7.134748377,6.400662615,6.280395552,4.320987211,5.534379355,5.478646093,5.934961977,4.544244597,5.09040266,5.055165972,5.162928762,5.410610178,4.88906689,5.038445012,5.951472709,4.973920653,4.819510572
ILMN_1651520,4.574851151,5.068416334,5.144594139,5.13041433,5.092053299,5.136094172,4.532576197,4.413446461,4.275393419,4.453308659,4.409237433,4.810740351,4.419223108,4.324849085,4.387695217,4.319474235,4.825603958,4.466468169,4.392013256,4.401501544,4.614924205,4.377735269,4.682264102,4.399665591,4.136665321,4.259309612,4.249102529,4.258775709,4.25444761,4.289898788,4.251594993,4.154737347,4.23039214,4.217484035,4.389822211
ILMN_1651532,4.31250893,4.97078117,5.053806777,5.007645149,5.098245566,5.04236935,4.583722429,4.367727185,4.284462382,4.71951298,4.432485279,4.223110116,4.475925897,4.262979735,4.304833884,4.229086408,4.427090374,4.363972269,4.460581703,4.397743274,4.240263359,4.337745445,4.178970415,4.232135971,4.519206335,4.245217917,4.183119771,4.200475626,4.395466525,4.907219079,4.322286362,4.277636438,4.209908211,4.164296771,4.144831328
ILMN_1651535,4.417406205,5.16764854,5.061786777,5.101454467,5.51728436,5.203924875,4.472000906,4.7496815,4.382496371,4.37419829,4.276060153,4.348290776,4.381915393,4.714640818,4.449482653,4.342432559,4.444627535,4.493807087,4.548202797,4.376000505,4.443181219,4.428644507,4.477444366,4.369438969,4.209910042,4.14838155,4.20030134,4.255151475,4.194524053,4.174476641,4.135401835,4.329630218,4.340156627,4.204619673,4.265958511
ILMN_1651538,5.003257084,5.140198844,5.068324002,5.169599902,5.727983793,5.12262001,4.4297727,4.608072731,4.804993532,4.692063733,4.998238285,4.289056837,4.288956274,4.31057612,4.773347899,4.530651422,4.769403376,5.088530952,4.653924555,4.673633557,4.612047172,4.229806898,4.481851927,4.309321957,4.127224292,4.313721502,4.233489269,4.170443099,4.139943645,4.311916176,4.228615173,4.158782155,4.266219294,4.217316223,4.321948535
ILMN_1651543,4.24857806,5.097036495,5.039948286,4.996955841,5.001815821,4.992124757,4.401259552,4.243405296,4.380411245,4.412673564,4.358690079,4.291984534,4.344669579,4.294996997,4.193681098,4.289226583,4.520340867,5.54517689,4.228492935,4.310902727,4.30707812,4.312508744,4.290759896,4.237416223,4.157708995,4.270560836,4.185954428,4.24642185,4.234443993,4.226133378,4.119746923,4.258105278,4.295508275,4.146032698,4.211231642
ILMN_1651544,4.703995196,5.058460997,5.216999309,5.403956864,5.137644045,5.220938874,4.251021719,4.272620974,4.423567563,4.697643356,4.81117689,4.357655911,4.441437358,4.194060197,4.348500365,4.827101182,4.720213924,4.498267702,5.085016854,5.12099972,4.424819774,4.37391745,4.20668593,4.221162138,4.421536102,4.331356325,4.937091092,4.454265379,4.156491733,4.738101974,4.246647903,4.462060467,4.339092996,4.240943738,4.276750957
ILMN_1651547,4.374307494,5.012205637,4.988027849,5.154444854,5.035693403,5.034386706,4.42145829,4.295427282,4.242987061,4.251224918,4.382319816,4.429778199,4.496053003,4.325640905,4.383103657,4.292640467,4.416811303,4.326424507,4.283157811,4.301075766,4.322461255,4.215710725,4.237416223,4.362856807,4.12008629,4.143179236,4.202708474,4.251771546,4.250377727,4.156175913,4.183973179,4.188861719,4.286654213,4.131495437,4.214174576
ILMN_1651554,4.556769866,5.188202066,5.126166346,5.19041821,5.215974855,5.113982704,4.590000102,4.54684301,4.367429583,4.361258253,4.274781177,4.329180237,4.45836319,4.611143399,4.579887262,4.460079197,4.332696147,4.716234369,4.299004987,4.293800737,4.379536026,4.398120384,4.282964655,4.776720463,4.243096651,4.243461529,4.206857058,4.527976978,4.351727596,4.275679643,4.194689765,4.172554653,4.307979937,4.275781181,4.5235153
ILMN_1651557,5.486274501,5.102532957,5.35409501,5.305490268,5.051541897,5.057778003,4.343185456,4.520560827,4.903767149,5.305777056,5.097475369,4.402484409,4.929337498,5.914322943,5.459427902,6.259332228,5.785243456,4.435862573,6.994183299,5.051052393,4.401999368,4.258989547,4.397132589,5.088182055,5.043157999,5.106710824,5.06263469,4.786240019,4.489919408,4.352942114,4.789665315,4.965670793,4.55399938,4.712906149,4.509387914
ILMN_1651563,4.333739693,5.138605264,5.089628138,5.107219685,5.056760355,5.112809184,4.251067331,4.346578592,4.576882851,4.551165145,4.366175434,4.218045134,4.450845882,4.286616852,4.302226439,4.205592218,4.469231318,4.24947087,4.518267822,4.285212092,4.243371331,4.166172802,4.160009431,4.293444689,4.174733605,4.2820273,4.168095129,4.174329882,4.188133783,4.168765779,4.172590645,4.291760814,4.162443183,4.164835332,4.146389912
ILMN_1651565,4.302602139,5.018664832,5.166033018,5.01391841,5.210090226,5.149267661,4.399114541,4.559159492,5.008153471,4.343673446,4.386736096,4.29498118,4.352734076,4.443676975,4.366352396,4.437650598,4.545101618,5.333663297,4.398022327,4.373461554,4.897481955,4.309414997,4.754865225,4.461495335,4.274043496,4.388825986,4.154370592,4.475856641,4.176567984,4.286797735,4.283139659,4.338001602,4.203336835,4.319545786,4.349961768
ILMN_1651567,4.369942634,4.953191677,5.019849008,5.112745695,5.197184483,5.122728885,4.55608488,4.705522838,4.330293256,4.466861791,4.448054497,4.275757047,4.395619464,4.411592689,4.537655133,4.301979235,4.524394831,4.534372638,4.48833991,4.475478831,4.894139259,4.131551299,4.271291201,4.228778999,4.210805692,4.213812645,4.765029309,4.218340656,4.16792527,4.243986155,4.119993952,4.308368821,4.532113319,4.371739214,4.175170055
ILMN_1651568,4.62492736,4.917219597,5.049910548,5.09288869,5.052812171,5.066090656,4.228494438,4.361446675,4.515914761,4.280139724,4.322801986,4.222991254,4.372519718,4.361390899,4.33070978,4.460705205,4.345484771,4.232257341,4.33831941,4.450057118,4.552013261,4.316569725,4.254992698,4.988321617,4.295121441,4.176988059,4.28894719,4.384237639,4.112070623,4.241132249,4.183816985,4.394120246,4.247422528,4.262983446,4.246007487
ILMN_1651569,4.487664801,5.162430048,5.095071801,5.032456937,5.196282494,5.211894046,5.677027478,4.695744481,4.619100664,4.640364376,4.383424856,4.400451599,4.864402391,4.656921529,4.487875203,4.415340633,4.500906062,4.669179045,4.526846569,4.556012165,4.818817451,5.206134934,4.185158139,4.607546401,4.237941303,4.192007511,4.383071851,4.160516902,4.276675503,4.415599143,4.204395482,4.366621762,4.304814663,4.514537711,4.286797735
ILMN_1651576,4.406800714,5.310293826,5.149182521,5.019196577,5.053175502,5.00868982,4.601201994,4.24426585,4.245812846,4.276691256,4.355524642,4.220585345,4.318785487,7.302110825,4.354033679,4.231255078,4.357758717,4.407738063,4.339518637,4.379786038,4.341998737,4.410007432,4.324639271,4.382233054,4.185504628,4.165629872,4.214403427,4.310889889,4.152136482,4.157686656,4.192120667,4.171941358,4.196940246,4.128466387,4.22901221
