probe_id,gene_symbol,entrez_gene_id
ILMN_1651310,MLLT4,4301
ILMN_1651315,HMG20B,10362
ILMN_1651316,CD69,969
ILMN_1651325,LOC653493,653493
ILMN_1651328,LAT1-3TM,81893
ILMN_1651329,LOC646360,646360
ILMN_1651330,KCNG4,93107
ILMN_1651336,MLYCD,23417
ILMN_1651339,UHRF1BP1L,23074
ILMN_1651341,LOC401010,401010
ILMN_1651343,ITGA11,22801
ILMN_1651346,TICAM2,353376
ILMN_1651347,SERTAD2,9792
ILMN_1651351,LOC729444,729444
ILMN_1651354,SPP1,6696
ILMN_1651358,HBE1,3046
ILMN_1651364,PCBD2,84105
ILMN_1651365,ZBED2,79413
ILMN_1651369,LOC652300,652300
ILMN_1651370,USP21,27005
ILMN_1651373,RHD,6007
ILMN_1651378,AUP1,550
ILMN_1651380,LOC644783,644783
ILMN_1651385,MFN2,9927
ILMN_1651388,LOC645448,645448
ILMN_1651395,LOC644897,644897
ILMN_1651396,LOC643038,643038
ILMN_1651403,LOC642161,642161
ILMN_1651404,LILRA6,79168
ILMN_1651405,BRD9,65980
ILMN_1651408,LOC648934,648934
ILMN_1651415,DERL3,91319
ILMN_1651428,SYTL2,54843
ILMN_1651429,SELM,140606
ILMN_1651430,CTRB2,440387
ILMN_1651433,DCK,1633
ILMN_1651435,LOC653148,653148
ILMN_1651437,FOXI1,2299
ILMN_1651438,ZFPM1,161882
ILMN_1651447,LOC651463,651463
ILMN_1651453,LOC652663,652663
ILMN_1651456,UTY,7404
ILMN_1651457,GPR32,2854
ILMN_1651464,KDM2B,84678
ILMN_1651466,ALOX5,240
ILMN_1651470,MMP17,4326
ILMN_1651477,LOC652224,652224
ILMN_1651486,COX11P,140468
ILMN_1651488,LOC644234,644234
ILMN_1651490,CYP26A1,1592
ILMN_1651492,WNT2B,7482
ILMN_1651495,LOC644824,644824
ILMN_1651496,HIST1H2BD,3017
ILMN_1651498,GADD45G,10912
ILMN_1651499,ERGIC1,57222
ILMN_1651501,ABCD4,5826
ILMN_1651504,FAM193A,8603
ILMN_1651506,NCOA6IP,96764
ILMN_1651507,LOC642732,642732
ILMN_1651508,LOC649500,649500
ILMN_1651513,SKIV2L2,23517
ILMN_1651520,LOC648170,648170
ILMN_1651532,LOC644519,644519
ILMN_1651535,TMEM217,221468
ILMN_1651536,GEFT,115557
ILMN_1651538,NUMBL,9253
ILMN_1651543,LOC652451,652451
ILMN_1651544,HDAC8,55869
ILMN_1651547,SEMA3E,9723
ILMN_1651554,RGS5,8490
ILMN_1651557,KDELC2,143888
ILMN_1651563,MYO15B,80022
ILMN_1651565,LOC650677,650677
ILMN_1651567,WHSC1,7468
ILMN_1651568,MUC13,56667
ILMN_1651569,XRCC2,7516
ILMN_1651574,AQP3,360
ILMN_1651576,LOC645947,645947
ILMN_1651582,LOC646307,646307
ILMN_1651584,LOC643576,643576
ILMN_1651597,FBXO44,93611
ILMN_1651599,ENTPD2,954
ILMN_1651604,MARK4,57787
ILMN_1651606,LOC653210,653210
ILMN_1651608,LOC649683,649683
ILMN_1651609,SPRED3,399473
ILMN_1651610,LOC730525,730525
ILMN_1651617,CTNNB1,1499
ILMN_1651624,C6orf201,404220
ILMN_1651628,EXOC6,54536
ILMN_1651636,CYP2A13,1553
ILMN_1651637,CRSP2,9282
ILMN_1651641,LOC643069,643069
ILMN_1651642,GPC2,221914
ILMN_1651643,ASB11,140456
ILMN_1651652,RTN3,10313
ILMN_1651656,PSG7,5676
ILMN_1651657,ADAM33,80332
ILMN_1651660,TMEM191B,728229
ILMN_1651662,LOC643899,643899
ILMN_1651664,SDHALP1,255812
ILMN_1651672,LOC646717,646717
ILMN_1651680,LOC649150,649150
ILMN_1651681,WDFY3,23001
ILMN_1651684,KIAA0586,9786
ILMN_1651685,C8ORFK32,51059
ILMN_1651690,PGBD4,161779
ILMN_1651692,STK10,6793
ILMN_1651693,GSG1,83445
ILMN_1651699,EPS8,2059
ILMN_1651705,CAT,847
ILMN_1651708,RESP18,389075
ILMN_1651710,IQCD,115811
ILMN_1651711,LOC728005,728005
ILMN_1651712,RBM11,54033
ILMN_1651715,RNF2,6045
ILMN_1651717,ADAMTS20,80070
ILMN_1651719,MBTPS1,8720
ILMN_1651727,LOC648473,648473
ILMN_1651735,TGOLN2,10618
ILMN_1651737,LOC644689,644689
ILMN_1651741,ARMCX3,51566
ILMN_1651745,TMEM25,84866
ILMN_1651752,CXorf21,80231
ILMN_1651758,LOC645643,645643
ILMN_1651760,LOC646537,646537
ILMN_1651763,TFDP3,51270
ILMN_1651767,MKL1,57591
ILMN_1651769,ZFYVE16,9765
ILMN_1651771,RRAGB,10325
ILMN_1651776,FHOD1,29109
ILMN_1651787,MSH5,4439
ILMN_1651788,MAP3K11,4296
ILMN_1651789,VCX2,51480
ILMN_1651792,RORC,6097
ILMN_1651799,SLC38A2,54407
ILMN_1651800,GSTM4,2948
ILMN_1651806,LOC653801,653801
ILMN_1651811,LOC729269,729269
ILMN_1651817,GRIK1,2897
ILMN_1651819,GALNT11,63917
ILMN_1651826,BASP1,10409
ILMN_1651828,CCT3,7203
ILMN_1651832,EHD1,10938
ILMN_1651838,RND1,27289
ILMN_1651846,LOC400954,400954
ILMN_1651848,ITSN1,6453
ILMN_1651850,RPS16,6217
ILMN_1651865,KIAA1257,57501
ILMN_1651872,UBIAD1,29914
ILMN_1651878,EVC,2121
ILMN_1651886,CWF19L1,55280
ILMN_1651899,LOC653314,653314
ILMN_1651900,KCNA4,3739
ILMN_1651902,RASL11A,387496
ILMN_1651903,LOC645669,645669
ILMN_1651905,ZNF187,7741
ILMN_1651913,LOC651357,651357
ILMN_1651916,OCLN,4950
ILMN_1651936,SETD8,387893
ILMN_1651938,LOC649652,649652
ILMN_1651940,OR6C76,390326
ILMN_1651943,ANK3,288
ILMN_1651944,CTNND1,1500
ILMN_1651949,SCYL3,57147
ILMN_1651950,TPST1,8460
ILMN_1651958,MGP,4256
ILMN_1651964,ABCC5,10057
ILMN_1651966,FGFR3,2261
ILMN_1651967,TP53I3,9540
ILMN_1651980,LOC283767,283767
ILMN_1651984,LOC653648,653648
ILMN_1651987,C6orf129,154467
ILMN_1652000,FAM156A,29057
ILMN_1652003,GNG10,2790
ILMN_1652006,SMC1A,8243
ILMN_1652008,C15orf23,90417
ILMN_1652015,LOC647451,647451
ILMN_1652017,PPEF1,5475
ILMN_1652022,DHX57,90957
ILMN_1652023,AGFG2,3268
ILMN_1652024,CSNK1G3,1456
ILMN_1652037,UPP2,151531
ILMN_1652056,TTN,7273
ILMN_1652065,KCNMB1,3779
ILMN_1652066,SNED1,25992
ILMN_1652072,MGC42105,167359
ILMN_1652073,LOC653658,653658
ILMN_1652079,LOC641846,641846
ILMN_1652081,LOC644003,644003
ILMN_1652082,ELF4,2000
ILMN_1652085,MPHOSPH10,10199
ILMN_1652088,PAPOLB,56903
ILMN_1652098,LOC388578,388578
ILMN_1652104,KRAS,3845
ILMN_1652110,DDX12,440081
ILMN_1652113,LOC641989,641989
ILMN_1652123,HMGN1,3150
ILMN_1652128,LMBRD1,55788
ILMN_1652132,LOC649945,649945
ILMN_1652137,PPYR1,5540
ILMN_1652144,LOC653751,653751
ILMN_1652147,MRPL43,84545
ILMN_1652151,LOC644829,644829
ILMN_1652155,DHX9,1660
ILMN_1652160,LRBA,987
ILMN_1652161,PNKD,25953
ILMN_1652163,DVL2,1856
ILMN_1652164,LOC729196,729196
ILMN_1652166,GUCY1B2,2974
ILMN_1652170,LOC649159,649159
ILMN_1652171,CDKN2C,1031
ILMN_1652175,KRTAP9-8,83901
ILMN_1652178,FLJ41733,400870
ILMN_1652181,KIF2B,84643
ILMN_1652185,IL4R,3566
ILMN_1652188,KIAA1632,57724
ILMN_1652196,CTAG1A,246100
ILMN_1652198,CCM2,83605
ILMN_1652199,LOC642113,642113
ILMN_1652205,LOC645785,645785
ILMN_1652206,LOC642628,642628
ILMN_1652207,COX4I1,1327
ILMN_1652209,LOC731432,731432
ILMN_1652215,LOC644310,644310
ILMN_1652218,LOC440080,440080
ILMN_1652219,C20orf112,140688
ILMN_1652223,WDR91,29062
ILMN_1652230,LOC647361,647361
ILMN_1652236,LOC732313,732313
ILMN_1652237,CBR3,874
ILMN_1652242,LOC643206,643206
ILMN_1652243,FLJ32784,127731
ILMN_1652244,POPDC3,64208
ILMN_1652246,KIAA0363,23148
ILMN_1652248,LOC653319,653319
ILMN_1652249,PPP2R4,5524
ILMN_1652254,LOC643125,643125
ILMN_1652259,LOC644311,644311
ILMN_1652276,MAGEA3,4102
ILMN_1652277,SECTM1,6398
ILMN_1652280,FBXO32,114907
ILMN_1652284,PRM3,58531
ILMN_1652287,NOG,9241
ILMN_1652291,EVX2,344191
ILMN_1652297,LOC642468,642468
ILMN_1652300,ZNF507,22847
ILMN_1652306,MEGF10,84466
ILMN_1652309,TTC8,123016
ILMN_1652313,RNF215,200312
ILMN_1652314,SPAG1,6674
ILMN_1652319,LOC642528,642528
ILMN_1652331,KCTD5,54442
ILMN_1652333,FN3KRP,79672
ILMN_1652342,LOC649143,649143
ILMN_1652343,LOC652735,652735
ILMN_1652348,C4orf50,389197
ILMN_1652357,PDHX,8050
ILMN_1652365,LOC127602,127602
ILMN_1652366,NLRP7,199713
ILMN_1652368,LOC647247,647247
ILMN_1652369,ERCC1,2067
ILMN_1652371,KIAA1324L,222223
ILMN_1652376,IFNA17,3451
ILMN_1652378,IPO7,10527
ILMN_1652379,SUCLG2,8801
ILMN_1652381,SIGLEC5,8778
ILMN_1652392,DCHS2,54798
ILMN_1652394,RAB2A,5862
ILMN_1652397,TRPT1,83707
ILMN_1652407,ZMYND8,23613
ILMN_1652409,SPATA7,55812
ILMN_1652412,PHKB,5257
ILMN_1652413,UCN2,90226
ILMN_1652417,DC36,389760
ILMN_1652424,OR1S1,219959
ILMN_1652429,CXorf30,652913
ILMN_1652430,LOC642268,642268
ILMN_1652431,CA1,759
ILMN_1652434,MTHFD2L,441024
ILMN_1652436,LOC646029,646029
ILMN_1652439,KRTAP3-1,83896
ILMN_1652445,RAC1,5879
ILMN_1652450,LOC647509,647509
ILMN_1652456,TMEM98,26022
ILMN_1652459,LOC654161,654161
ILMN_1652461,PARD3B,117583
ILMN_1652464,TUBA3E,112714
ILMN_1652465,SLC26A4,5172
ILMN_1652466,LOC644366,644366
ILMN_1652469,LOC648302,648302
ILMN_1652472,BRAF,673
ILMN_1652486,THAP7,80764
ILMN_1652487,RIOK1,83732
ILMN_1652488,LOC644883,644883
ILMN_1652490,MANSC1,54682
ILMN_1652494,FAM139A,285966
ILMN_1652505,APEX2,27301
ILMN_1652507,LOC646870,646870
ILMN_1652512,C2CD2,25966
ILMN_1652521,MTMR9,66036
ILMN_1652525,FAM125B,89853
ILMN_1652527,LOC644808,644808
ILMN_1652533,DKFZp434K191,29797
ILMN_1652540,RELL2,285613
ILMN_1652549,DTNA,1837
ILMN_1652550,LOC647681,647681
ILMN_1652574,LRRC4B,94030
ILMN_1652577,USP32,84669
ILMN_1652578,TSHB,7252
ILMN_1652580,POLD1,5424
ILMN_1652594,ACTR5,79913
ILMN_1652602,C11orf35,256329
ILMN_1652604,GGT1,2678
ILMN_1652609,RGNEF,64283
ILMN_1652611,LOC642538,642538
ILMN_1652628,LOC375295,375295
ILMN_1652631,GLIPR2,152007
ILMN_1652638,LRRC58,116064
ILMN_1652639,LOC652173,652173
ILMN_1652646,LOC441196,441196
ILMN_1652647,INPP4A,3631
ILMN_1652649,LOC643722,643722
ILMN_1652650,SH3KBP1,30011
ILMN_1652660,LOC647357,647357
ILMN_1652662,GRB10,2887
ILMN_1652666,LOC647049,647049
ILMN_1652670,PRAMEF1,65121
ILMN_1652674,LLGL2,3993
ILMN_1652677,FAM89A,375061
ILMN_1652680,LOC652616,652616
ILMN_1652685,LOC642595,642595
ILMN_1652687,LOC440104,440104
ILMN_1652689,LOC202134,202134
ILMN_1652693,SHH,6469
ILMN_1652694,FAM131B,9715
ILMN_1652700,LOC647102,647102
ILMN_1652701,FLJ20972,80098
ILMN_1652711,LOC648815,648815
ILMN_1652715,C10orf111,221060
ILMN_1652716,THEX1,90459
ILMN_1652719,TMCO5A,145942
ILMN_1652721,LOC648758,648758
ILMN_1652722,C14orf2,9556
ILMN_1652727,GLT8D1,55830
ILMN_1652729,ANK2,287
ILMN_1652732,HTR7,3363
ILMN_1652735,RFXAP,5994
ILMN_1652736,RPS6KA3,6197
ILMN_1652737,LOC646871,646871
ILMN_1652740,LOC389786,389786
ILMN_1652745,LOC642257,642257
ILMN_1652747,LOC644631,644631
ILMN_1652749,ERF,2077
ILMN_1652753,PAAF1,80227
ILMN_1652754,ZNF428,126299
ILMN_1652756,LOC643878,643878
ILMN_1652758,LOC647579,647579
ILMN_1652761,LOC653203,653203
ILMN_1652762,HIC2,23119
ILMN_1652763,LOC389203,389203
ILMN_1652768,LOC440589,440589
ILMN_1652777,CDC42EP2,10435
ILMN_1652780,TMOD2,29767
ILMN_1652784,MUCDHL,53841
ILMN_1652786,LOC338805,338805
ILMN_1652787,PIK3AP1,118788
ILMN_1652790,CLK1,1195
ILMN_1652797,FAM174B,400451
ILMN_1652799,LOC441873,441873
ILMN_1652806,ATP5J,522
ILMN_1652807,HOXA3,3200
ILMN_1652808,LOC643191,643191
ILMN_1652819,OPA3,80207
ILMN_1652825,IL10RA,3587
ILMN_1652826,LRRC17,10234
ILMN_1652837,LOC644010,644010
ILMN_1652846,PCYT2,5833
ILMN_1652852,GAS2,2620
ILMN_1652854,LOC653569,653569
ILMN_1652857,SLC15A1,6564
ILMN_1652865,BAIAP2,10458
ILMN_1652866,LMX1B,4010
ILMN_1652871,PLSCR5,389158
ILMN_1652872,UBOX5,22888
ILMN_1652876,LOC392215,392215
ILMN_1652881,FLJ00312,399761
ILMN_1652888,C8orf30A,51236
ILMN_1652890,LOC653349,653349
ILMN_1652906,GBGT1,26301
ILMN_1652907,CDC5L,988
ILMN_1652913,EZH2,2146
ILMN_1652918,RHOF,54509
ILMN_1652927,LOC641851,641851
ILMN_1652928,ORAI2,80228
ILMN_1652929,POGZ,23126
ILMN_1652931,LOC644672,644672
ILMN_1652938,PRRG3,79057
ILMN_1652939,LOC647060,647060
ILMN_1652940,MGC16703,113691
ILMN_1652946,LOC387804,387804
ILMN_1652952,RASAL2,9462
ILMN_1652955,LOC648622,648622
ILMN_1652959,ABCD2,225
ILMN_1652963,C1orf194,127003
ILMN_1652967,LOC390332,390332
ILMN_1652969,ZNF479,90827
ILMN_1652975,DLK1,8788
ILMN_1652977,LOC652191,652191
ILMN_1652982,LOC23117,23117
ILMN_1652989,NUP160,23279
ILMN_1652990,LOC649745,649745
ILMN_1652991,NBPF10,440673
ILMN_1652992,PRDM2,7799
ILMN_1652996,SMG1,23049
ILMN_1652998,HIST1H2BL,8340
ILMN_1653001,CABLES1,91768
ILMN_1653006,CSN1S1,1446
ILMN_1653018,LOC647447,647447
ILMN_1653026,PLAC8,51316
ILMN_1653028,COL4A1,1282
ILMN_1653031,LOC653766,653766
ILMN_1653033,LOC644679,644679
ILMN_1653039,LOC642934,642934
ILMN_1653040,PCDHGA12,26025
ILMN_1653042,HSD3B7,80270
ILMN_1653043,LOC649198,649198
ILMN_1653047,DHX40,79665
ILMN_1653055,SOX3,6658
ILMN_1653056,ATP6V0C,527
ILMN_1653057,LOC221981,221981
ILMN_1653073,OR10Q1,219960
ILMN_1653077,LOC650549,650549
ILMN_1653092,LOC643275,643275
ILMN_1653098,SLC30A4,7782
ILMN_1653102,CCDC64,92558
ILMN_1653103,C20orf152,140894
ILMN_1653106,LOC650677,650677
ILMN_1653115,ECH1,1891
ILMN_1653120,ST6GAL1,6480
ILMN_1653125,PER1,5187
ILMN_1653127,HERC2P2,400322
ILMN_1653129,CSTF2,1478
ILMN_1653133,SH3D19,152503
ILMN_1653134,TMEM188,255919
ILMN_1653142,LOC651454,651454
ILMN_1653143,ECD,11319
ILMN_1653146,MSH4,4438
ILMN_1653150,LOC642961,642961
ILMN_1653155,KIAA1957,126567
ILMN_1653158,DPRX,503834
ILMN_1653161,SNCG,6623
ILMN_1653163,ZSCAN2,54993
ILMN_1653165,AAMP,14
ILMN_1653166,CLEC10A,10462
ILMN_1653174,GCNT2,2651
ILMN_1653180,TPM4,7171
ILMN_1653182,LOC732139,732139
ILMN_1653185,LOC731196,731196
ILMN_1653189,GTF2I,2969
ILMN_1653193,LOC643377,643377
ILMN_1653198,LOC643695,643695
ILMN_1653200,SLC22A17,51310
ILMN_1653202,LOC643717,643717
ILMN_1653203,EFEMP2,30008
ILMN_1653205,C8orf59,401466
ILMN_1653207,LOC441662,441662
ILMN_1653209,ZWINT,11130
ILMN_1653211,ATP1B4,23439
ILMN_1653220,PITPNM1,9600
ILMN_1653228,C3orf22,152065
ILMN_1653240,LOC644683,644683
ILMN_1653251,HIST1H1B,3009
ILMN_1653263,GPRIN1,114787
ILMN_1653266,DNAJB14,79982
ILMN_1653267,GPR26,2849
ILMN_1653274,NUDT10,170685
ILMN_1653276,LOC645276,645276
ILMN_1653278,MUC20,200958
ILMN_1653282,LCE2A,353139
ILMN_1653283,APP,351
ILMN_1653286,LOC642345,642345
ILMN_1653292,PFKFB4,5210
ILMN_1653310,ZNF580,51157
ILMN_1653314,LOC642576,642576
ILMN_1653319,MC1R,4157
ILMN_1653324,IL22RA2,116379
ILMN_1653332,HAUS6,54801
ILMN_1653337,USP32,84669
ILMN_1653340,RECQL5,9400
ILMN_1653342,DUS1L,64118
ILMN_1653347,LOC643697,643697
ILMN_1653352,LOC644975,644975
ILMN_1653355,A26C3,23784
ILMN_1653358,FUT3,2525
ILMN_1653367,TAF12,6883
ILMN_1653368,LOC645238,645238
ILMN_1653369,FLJ39739,388685
ILMN_1653372,ATP8B3,148229
ILMN_1653376,FAM171B,165215
ILMN_1653378,LOC646589,646589
ILMN_1653385,KIF3A,11127
ILMN_1653386,SULT6B1,391365
ILMN_1653390,SDHALP1,255812
ILMN_1653394,LOC642916,642916
ILMN_1653395,CCR5,1234
ILMN_1653404,NKIRAS2,28511
ILMN_1653410,LOC647274,647274
ILMN_1653412,RAXL1,84839
ILMN_1653415,SPANXA2,728712
ILMN_1653420,LOC648278,648278
ILMN_1653428,SPINK9,643394
ILMN_1653429,SLC35A3,23443
ILMN_1653432,HNRPDL,9987
ILMN_1653434,DMD,1756
ILMN_1653437,LOC642360,642360
ILMN_1653438,PHF14,9678
ILMN_1653443,CDK2,1017
ILMN_1653447,PSORS1C2,170680
ILMN_1653453,MID1,4281
ILMN_1653458,LOC648840,648840
ILMN_1653459,IL11RA,3590
ILMN_1653461,MGC48628,401145
ILMN_1653463,SULT1C3,442038
ILMN_1653466,HES4,57801
ILMN_1653468,LOC653145,653145
ILMN_1653469,RPL12,6136
ILMN_1653470,KLC2,64837
ILMN_1653471,CDY1,9085
ILMN_1653480,KENAE,202243
ILMN_1653494,S100A1,6271
ILMN_1653496,GLUL,2752
ILMN_1653498,IGSF6,10261
ILMN_1653500,LOC649902,649902
ILMN_1653501,SEMA3B,7869
ILMN_1653504,EDG1,1901
ILMN_1653506,LOC442015,442015
ILMN_1653514,RBBP4,5928
ILMN_1653524,SIKE,80143
ILMN_1653527,LOC648358,648358
ILMN_1653529,TEX10,54881
ILMN_1653553,C14orf80,283643
ILMN_1653562,ZNF705D,728957
ILMN_1653566,LOC391282,391282
ILMN_1653567,LOC651308,651308
ILMN_1653572,LOC647529,647529
ILMN_1653573,LOC644846,644846
ILMN_1653575,IL18BP,10068
ILMN_1653577,C21orf41,54073
ILMN_1653578,XYLT1,64131
ILMN_1653579,LOC401845,401845
ILMN_1653583,LOC728601,728601
ILMN_1653591,TRIM40,135644
ILMN_1653599,ATP5D,513
ILMN_1653601,LOC646144,646144
ILMN_1653603,LOC645084,645084
ILMN_1653607,TXNDC2,84203
ILMN_1653612,KCTD9,54793
ILMN_1653613,PIGO,84720
ILMN_1653615,FLJ34969,201627
ILMN_1653618,ZZZ3,26009
ILMN_1653622,LOC648716,648716
ILMN_1653628,LOC652641,652641
ILMN_1653636,LOC644856,644856
ILMN_1653646,UBL7,84993
ILMN_1653648,GPR63,81491
ILMN_1653650,LOC641948,641948
ILMN_1653652,PTPRC,5788
ILMN_1653660,LOC642947,642947
ILMN_1653665,TTN,7273
ILMN_1653666,KLHL7,55975
ILMN_1653667,LOC643423,643423
ILMN_1653670,CUL3,8452
ILMN_1653678,DTX4,23220
ILMN_1653687,GALNT9,50614
ILMN_1653704,IL9,3578
ILMN_1653708,CORO1B,57175
ILMN_1653709,TIMM9,26520
ILMN_1653711,FZD2,2535
ILMN_1653712,UAP1L1,91373
ILMN_1653716,LOC645565,645565
ILMN_1653718,ZFAND2B,130617
ILMN_1653719,ITGBL1,9358
ILMN_1653724,LOC648716,648716
ILMN_1653728,ERBB4,2066
ILMN_1653730,OXCT2,64064
ILMN_1653738,INTS4,92105
ILMN_1653742,FAM48B1,170067
ILMN_1653744,LOC643927,643927
ILMN_1653745,LOC727958,727958
ILMN_1653748,CST11,140880
ILMN_1653750,SOX10,6663
ILMN_1653760,LOC651430,651430
ILMN_1653761,MYCN,4613
ILMN_1653762,NRSN1,140767
ILMN_1653766,CCL24,6369
ILMN_1653768,LOC641733,641733
ILMN_1653771,WDR63,126820
ILMN_1653783,MLC1,23209
ILMN_1653786,LOC644887,644887
ILMN_1653787,LOC341604,341604
ILMN_1653788,RNF208,727800
ILMN_1653793,PDPK1,5170
ILMN_1653794,C6orf160,387066
ILMN_1653797,C6orf62,81688
ILMN_1653799,LOC727735,727735
ILMN_1653801,LOC388282,388282
ILMN_1653807,LOC730760,730760
ILMN_1653814,HBBP1,3044
ILMN_1653821,ADRA1A,148
ILMN_1653822,NEK2,4751
ILMN_1653824,LAMC2,3918
ILMN_1653826,FGF13,2258
ILMN_1653828,CHFR,55743
ILMN_1653829,LOC643338,643338
ILMN_1653833,LOC144776,144776
ILMN_1653834,OGFOD1,55239
ILMN_1653836,C11orf41,25758
ILMN_1653846,WHDC1L2,440253
ILMN_1653856,STS-1,84959
ILMN_1653861,SCMH1,22955
ILMN_1653864,LOC644326,644326
ILMN_1653865,LOC642451,642451
ILMN_1653867,ZNF483,158399
ILMN_1653871,NAMPT,10135
ILMN_1653876,SPG21,51324
ILMN_1653878,CACNB2,783
ILMN_1653879,NPTX1,4884
ILMN_1653896,ATRIP,84126
ILMN_1653904,TXNRD2,10587
ILMN_1653910,LOC650496,650496
ILMN_1653927,SNORD83A,116937
ILMN_1653934,LOC650517,650517
ILMN_1653940,USP2,9099
ILMN_1653945,LOC644116,644116
ILMN_1653956,LOC644624,644624
ILMN_1653965,ITGB4,3691
ILMN_1653980,METTL8,79828
ILMN_1653991,LOC643344,643344
ILMN_1653995,LOC390570,390570
ILMN_1654001,SMC6,79677
ILMN_1654010,AGPAT3,56894
ILMN_1654013,C17orf28,283987
ILMN_1654016,MRLC2,103910
ILMN_1654031,TPTE2,93492
ILMN_1654032,ZER1,10444
ILMN_1654043,LOC653539,653539
ILMN_1654049,LOC442560,442560
ILMN_1654056,LOC642888,642888
ILMN_1654060,MKNK2,2872
ILMN_1654063,HYDIN,54768
ILMN_1654064,LOC644334,644334
ILMN_1654065,ATOH8,84913
ILMN_1654068,NUDT1,4521
ILMN_1654072,CX3CL1,6376
ILMN_1654073,LOC647213,647213
ILMN_1654074,ITGA3,3675
ILMN_1654099,LRIG2,9860
ILMN_1654108,FLJ31401,200107
ILMN_1654109,EGFLAM,133584
ILMN_1654112,PARD6A,50855
ILMN_1654118,BCL2L1,598
ILMN_1654129,MIA3,375056
ILMN_1654137,LOC649700,649700
ILMN_1654141,ZDHHC20,253832
ILMN_1654151,COX6C,1345
ILMN_1654153,BTBD11,121551
ILMN_1654165,SLC45A2,51151
ILMN_1654170,HERC2P2,400322
ILMN_1654171,LOC652593,652593
ILMN_1654185,LOC391347,391347
ILMN_1654187,LOC644360,644360
ILMN_1654195,GCC2,9648
ILMN_1654200,LOC653489,653489
ILMN_1654204,DNAJC5B,85479
ILMN_1654210,CD1C,911
ILMN_1654212,DOK7,285489
ILMN_1654217,MPP2,4355
ILMN_1654226,LOC642591,642591
ILMN_1654228,PCDHGA3,56112
ILMN_1654240,LOC653664,653664
ILMN_1654246,SIRT6,51548
ILMN_1654249,LOC647083,647083
ILMN_1654250,MRPL21,219927
ILMN_1654261,TRPV1,7442
ILMN_1654262,ZMAT3,64393
ILMN_1654268,HMGB2,3148
ILMN_1654279,LOC389888,389888
ILMN_1654287,ADCY9,115
ILMN_1654288,LOC652540,652540
ILMN_1654289,ELK1,2002
ILMN_1654313,LOC730995,730995
ILMN_1654317,LOC643224,643224
ILMN_1654318,PTPN23,25930
ILMN_1654319,HAPLN3,145864
ILMN_1654320,LOC644250,644250
ILMN_1654322,ATP1B3,483
ILMN_1654323,UBE3A,7337
ILMN_1654324,HEYL,26508
ILMN_1654331,HOXB4,3214
ILMN_1654336,LOC644377,644377
ILMN_1654340,UGP2,7360
ILMN_1654346,LOC644325,644325
ILMN_1654354,GNAT3,346562
ILMN_1654357,ZNF24,7572
ILMN_1654365,LOC440742,440742
ILMN_1654369,LOC644224,644224
ILMN_1654370,TESK2,10420
ILMN_1654378,LOC642110,642110
ILMN_1654385,ASB13,79754
ILMN_1654386,C14orf182,283551
ILMN_1654389,LOC728744,728744
ILMN_1654392,KHNYN,23351
ILMN_1654394,LOC648576,648576
ILMN_1654396,ITGB2,3689
ILMN_1654398,RGL1,23179
ILMN_1654402,IL18BP,10068
